gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
UFM1	9.05895	9.4603	10.0604	9.7013	9.8174	9.8618	
GNA15	8.64635	6.714	6.4223	7.245	9.7631	6.8402	
TP53BP1	9.0822	9.2215	9.53	9.5939	9.7522	9.8096	
FRS2	7.0926	6.6867	6.2455	6.7192	6.9954	6.6688	
IARS2	12.404	12.194	12.6795	11.7433	11.4283	12.7643	
BECN1	9.3598	9.8427	9.6995	9.7568	9.7508	9.4662	
GATA2	6.87495	6.9779	6.3989	9.3673	5.6061	6.0789	
KDELR2	9.44635	9.075	9.3713	9.3185	9.4217	8.9839	
RALGDS	6.41	6.1418	9.3322	6.9177	6.3471	6.6194	
ELAVL1	8.0166	7.4994	7.3942	7.0603	7.2196	7.3392	
NRIP1	8.43175	8.776	9.1157	8.9428	9.336	9.1871	
CCNB2	12.5743	12.7149	12.5649	12.4698	12.5131	9.0549	
IFNAR1	8.81025	8.1757	7.7629	9.2172	8.6065	8.3791	
MIF	14.9748	14.8122	15.0	14.9495	14.9495	14.899	
RNPS1	12.5497	12.7474	12.615	12.8106	12.615	12.655	
DAG1	7.2676	7.2313	7.3282	6.8182	7.4255	7.0991	
SATB1	4.22405	4.3196	4.5033	4.9382	4.9052	4.616	
ARID4B	6.7134	8.2858	8.369	8.2521	8.511	8.3708	
IGF2BP2	5.4575	5.6061	5.4917	5.8715	5.6819	5.7855	
GSTZ1	9.1841	9.8902	9.386	9.8899	9.5616	9.5493	
IGF2R	10.0787	9.9317	9.8096	10.0675	10.4152	10.1532	
SESN1	5.4872	5.2393	6.0554	5.6774	5.983	5.5974	
TIPARP	7.44095	7.9165	7.959	8.1804	8.8635	8.3177	
CRTAP	7.6353	7.6898	7.464	7.2346	7.9992	7.7962	
SPEN	8.3331	7.9284	8.1153	8.2411	8.4875	8.0278	
GMNN	12.4211	12.3481	12.4496	12.3493	11.8209	12.4496	
PFKL	7.5837	7.0524	7.4139	6.9859	6.7218	7.0423	
CYTH1	7.81975	7.4853	8.3978	7.7462	8.0921	7.84	
PDHX	8.3347	8.7566	9.1342	8.9041	8.9856	9.336	
DENND2D	7.6032	8.3678	8.1831	7.6029	7.6868	7.7151	
PRCP	8.5633	8.1426	7.8773	8.127	8.1204	8.1684	
CTTN	4.66555	5.754	5.8412	5.501	6.4679	6.4177	
SMARCA4	5.4404	4.8864	5.2261	4.9726	5.3611	5.3179	
PYGL	11.7482	11.9914	11.5213	11.5722	11.3677	11.8821	
UBR7	10.1157	10.0126	10.8407	10.3999	9.9704	10.3986	
GRB7	12.196	11.83	10.8412	12.3463	10.8789	12.1042	
RPA2	9.9575	9.8821	9.8082	10.1308	9.6045	10.0647	
CD44	9.36495	6.4763	11.0922	11.6778	10.9663	11.5694	
ERBB3	6.1054	5.9454	6.1374	6.3547	6.9507	6.5163	
GTF2E2	9.0015	8.9529	9.2805	9.1191	8.8928	8.8373	
VAV3	7.86715	9.315	7.8548	7.7309	9.2215	8.4628	
ABHD6	8.6389	7.6579	8.0517	8.0701	7.8304	8.2529	
ANXA7	9.53625	10.3089	10.6556	10.2052	10.4588	10.3696	
MAPKAPK2	11.4427	11.2366	11.2868	11.1899	13.0941	11.839	
TXNRD1	12.7969	12.8834	12.8834	12.7395	13.6075	12.8451	
CAB39	8.22495	7.5332	8.2003	7.8012	7.6525	8.0568	
FZD1	7.0727	6.9285	7.0625	6.7546	6.8108	7.131	
CRYZ	11.802	12.4822	12.6152	12.2291	12.5429	12.5305	
TIAM1	5.2952	5.7473	5.732	5.86	5.7648	5.9533	
DNM1L	10.2968	10.2105	10.2341	10.0519	9.933	10.2828	
GAA	5.93485	5.2981	5.892	5.5725	6.5983	5.9178	
DERA	11.4222	11.8498	11.6884	8.889	11.1899	11.1629	
SKIV2L	8.3311	8.299	8.6262	8.4238	8.6943	8.1405	
BLMH	7.23015	7.4134	7.8472	7.1267	7.1163	7.493	
PTPRK	10.563	8.988	9.2412	9.9688	9.2827	9.9113	
HERC6	6.1645	6.7295	6.7218	6.3906	7.0267	6.1737	
RRP1B	9.3358	9.5498	9.7195	9.685	9.5172	9.5346	
MKNK1	11.8731	10.336	9.1748	10.5439	9.6177	10.4126	
TSPAN3	9.03125	9.4143	10.122	8.8322	9.249	8.8489	
ACOT9	8.89265	9.5558	10.452	10.2143	9.9788	9.9592	
PIK3R3	7.0723	6.9285	7.1433	6.788	7.3882	6.8907	
KEAP1	10.0883	9.8312	9.8902	9.8617	10.1677	9.8271	
ST3GAL5	5.30595	5.1489	5.9151	5.6361	6.0667	5.4682	
CTNNAL1	7.90515	8.1205	9.5783	8.4575	8.2746	8.604	
TFDP1	9.85655	9.1255	10.0018	9.693	9.454	9.7134	
ABHD4	6.72225	6.7698	6.5396	6.3431	7.6525	6.6754	
SMC3	8.87795	8.8322	9.1334	8.9669	8.7795	9.0426	
INPP4B	5.54815	5.732	5.8962	5.9151	6.1799	5.892	
LBR	9.38005	9.479	9.9544	9.6367	9.6305	9.6638	
PPIE	11.4902	11.7583	11.9542	11.8681	11.6274	11.8209	
ZMIZ1	8.8453	8.621	9.3999	9.3389	8.9944	8.7026	
PPARG	8.0091	5.518	5.8558	5.4682	11.2991	5.9108	
TERF2IP	11.2337	11.2264	11.1629	11.5398	11.3728	11.2614	
BNIP3	9.9517	10.3603	9.9444	10.0168	10.1101	9.9935	
RPP38	8.28025	7.6313	7.3745	7.4289	7.7462	8.1442	
BCL2	4.066	4.0143	4.1044	3.9346	3.9793	4.1394	
CAST	10.6452	9.5437	9.3926	9.3713	9.1234	9.6691	
BAG3	9.4294	9.8618	9.7522	9.6853	9.7891	9.8954	
RBM6	7.7054	8.0283	7.5206	7.875	7.8169	8.0778	
CSK	8.6575	8.6052	8.617	8.4672	8.7736	8.8472	
GNA11	9.231	9.1942	8.3708	8.9549	9.1871	9.1777	
ALDOC	5.07165	4.7113	5.0781	5.1806	6.6425	5.3457	
TOR1A	6.76075	8.1537	8.2078	8.3266	7.9668	8.1253	
SLC25A13	8.47695	10.0771	10.3572	10.1249	10.3022	8.9499	
UBE2L6	8.5234	7.9854	7.1966	8.4132	6.9745	8.2858	
SYK	5.8642	5.0781	5.4559	5.9178	5.2981	5.5918	
TSPAN4	11.3854	11.1669	11.6115	11.2177	11.543	5.7107	
NR3C1	5.9869	6.0339	6.0798	5.9657	6.2407	6.2411	
PCBD1	13.0529	13.0941	12.7104	12.6355	13.1317	13.1732	
ICMT	10.2827	10.8567	10.799	10.8349	10.0291	10.6332	
TRIB3	12.5996	11.6778	10.7139	12.4496	12.5649	11.8369	
EIF4EBP1	8.3031	8.0625	8.3875	7.8902	8.1074	8.544	
PHF15	8.2588	7.5767	8.2254	8.2618	8.1198	8.0033	
CXCR4	7.3323	4.7842	5.4017	5.0983	5.4836	5.4495	
GNPDA1	8.68535	9.0786	9.2929	9.0175	10.1249	9.0853	
CCND3	11.6377	11.3883	11.4326	11.3616	11.0945	11.1751	
FKBP14	5.6055	5.391	6.0152	5.5576	5.8119	11.3404	
CIAPIN1	9.46575	10.4141	10.2636	10.01	9.7013	9.685	
NUCB2	9.46085	9.5684	9.6543	9.5493	10.2143	10.2167	
COG7	8.46015	7.9398	8.0263	8.0625	8.6427	8.067	
RSU1	7.39815	7.1141	7.9284	7.2749	7.6458	7.2525	
PTPN6	6.6618	6.6127	6.2251	6.2411	6.4949	6.3902	
TUBB6	9.66855	9.5493	9.5636	9.8187	9.1053	10.1675	
ABL1	8.6802	8.7791	8.4987	8.2903	8.0976	8.4231	
DUSP4	8.613	9.0966	8.9244	9.0943	9.9092	9.5759	
CCNF	8.48905	6.5835	6.912	6.7825	6.2544	6.738	
PTPN12	10.4946	10.776	11.0768	10.9663	10.9987	10.9255	
HSPA1A	11.1094	11.1548	11.3463	10.9433	11.3883	11.1951	
PCK2	8.14545	7.6584	7.8169	8.0024	7.9017	7.7397	
FAM57A	8.16935	7.4265	7.2947	6.9745	7.1209	7.5375	
RB1	7.92075	8.1442	8.5701	8.5174	8.3644	8.4477	
EVL	7.32895	7.4569	6.8262	6.3698	7.1433	6.8402	
GFPT1	8.0972	7.7721	8.0426	7.9369	8.5008	8.1156	
BLVRA	10.7561	11.4101	10.7716	10.9156	12.0063	11.4138	
GPER	10.7745	5.011	5.0214	5.3281	4.803	5.0449	
EAPP	6.78605	7.0328	6.86	6.8542	7.1362	7.0591	
S100A13	12.7747	12.6905	12.5818	12.8199	12.9327	12.8415	
EXT1	11.1002	11.1151	10.4171	9.2998	10.4982	10.895	
MYBL2	9.3665	9.0383	8.7471	9.17	8.2618	9.3221	
POLE2	8.48745	9.455	9.2417	9.1217	8.249	8.9347	
STX4	8.66495	8.0921	8.1878	8.7426	8.4189	8.897	
PLCB3	10.144	8.105	7.9284	7.7231	7.5444	7.6452	
TMCO1	12.8657	13.3882	13.436	13.4991	13.436	13.5494	
C2CD2	7.53	7.6085	7.6605	7.7798	7.6673	7.5495	
PARP1	9.99745	10.0125	10.1842	9.7564	9.5346	9.7508	
ANKRD10	7.4739	7.1615	8.3568	7.9136	7.8788	8.1129	
CCDC85B	8.10055	7.7575	7.8035	7.4458	7.2947	7.6325	
DDB2	7.5784	8.2026	8.1018	8.0324	7.6089	8.4213	
DDX10	7.47905	7.7901	7.9806	8.0304	8.0699	7.9707	
BAMBI	9.4698	9.2789	9.4932	8.9778	8.7102	9.454	
CEP57	7.9567	8.14	7.7286	8.2607	7.875	8.0449	
HADH	9.935	10.3156	10.5798	10.3571	10.1481	10.4721	
RAB31	8.47005	7.9783	7.8011	7.9284	8.0517	7.9184	
ABCC5	7.412	5.3179	5.555	5.3832	5.8715	5.3779	
GLRX	10.288	10.5212	10.4179	10.4991	11.1797	10.7138	
MVP	10.3351	10.3304	10.3203	10.0703	10.9899	10.5397	
RFC5	9.24435	9.4962	9.6277	9.5147	9.2265	9.8821	
HES1	9.72055	9.5152	9.7672	10.452	9.1737	9.708	
STMN1	9.8347	10.2639	10.3438	10.1433	10.1453	10.3062	
GALE	10.1126	10.2153	10.1793	10.5274	10.9465	10.3719	
KLHL9	9.4547	7.5239	7.4591	7.9783	7.8256	7.7648	
PTPRF	9.8213	9.403	8.9529	9.8428	8.6591	9.7469	
UBE2J1	8.02245	7.7442	8.0977	7.5933	7.8491	8.0935	
PGM1	11.1384	10.9858	11.1052	10.776	10.941	10.776	
SLC37A4	6.447	6.1418	6.4679	6.7502	6.2008	6.3135	
LOXL1	4.99445	4.7591	5.0625	4.9135	4.9415	5.1192	
PLK1	9.1532	8.5396	9.1995	8.9231	8.7791	9.0963	
MYO10	6.67385	6.5335	6.858	6.2365	6.0846	6.1204	
NPRL2	8.29505	7.7195	6.4223	7.0008	7.7136	7.331	
LIPA	10.0203	10.1793	10.481	10.0394	10.6232	9.9937	
PWP1	10.1245	10.4152	10.2965	10.6351	10.2581	10.4826	
PHGDH	11.0682	11.3114	11.2356	11.2974	10.926	10.7925	
PLEKHM1	10.4255	10.2965	9.9788	10.5461	10.1532	10.8133	
ST7	7.71125	7.7832	7.9508	7.873	7.8833	7.873	
VAT1	7.7969	8.3014	7.3161	7.6492	8.5145	8.5396	
IKBKB	6.22885	6.6788	7.0267	6.5396	6.2998	6.9157	
KIF20A	9.28055	9.3917	9.0921	9.2749	9.1473	9.5827	
CDH3	6.405	6.5373	6.118	5.5444	5.697	5.9288	
PCM1	5.23875	6.0968	6.7546	6.1578	6.591	6.5006	
IER3	12.77	12.615	12.7643	13.0941	13.3882	13.2524	
SSBP2	6.66385	5.3061	5.6909	6.0499	5.276	5.311	
FAT1	9.7977	10.0586	9.7438	9.7378	9.7298	9.9441	
SNX11	7.66375	6.2501	7.0287	5.8412	6.445	5.9329	
RNMT	8.50515	8.8874	9.1025	8.988	9.2289	8.9012	
SFN	7.6162	8.1777	7.9909	7.7721	8.4231	7.186	
EGFR	7.37785	8.2074	7.3942	8.198	8.155	7.9236	
RFX5	8.395	7.8833	8.3792	7.8161	8.9032	8.5746	
NET1	7.80365	8.2903	8.2398	7.975	8.1658	8.2026	
PKIG	8.7893	9.1217	8.8842	8.8555	8.7633	9.1642	
DECR1	9.66495	9.9278	10.4991	10.5274	10.5304	10.4885	
FSD1	8.34575	6.9177	7.1491	7.5933	7.0942	7.1546	
ATP6V1D	8.1315	11.1899	10.776	11.0788	11.4138	11.2468	
CDK6	5.48175	5.7702	5.0977	5.1128	5.5069	5.391	
CDC45	10.4447	12.6887	12.6744	12.7104	12.4698	12.6905	
NPC1	8.43425	8.5144	9.079	8.869	10.6273	8.6591	
EDEM1	9.5418	9.8732	9.4336	9.6524	9.8069	9.5105	
MEST	12.9591	12.216	11.9405	12.194	12.2291	12.1018	
MYLK	9.7194	5.7613	10.0201	5.2171	5.0867	6.9941	
PAFAH1B3	9.7218	9.9162	10.0054	9.8823	10.423	10.0495	
CALU	11.1824	11.5722	11.6951	11.6054	11.6798	11.3497	
USP6NL	9.3729	7.6652	7.1521	7.6726	7.4064	7.6504	
LGALS8	10.7339	8.4402	8.8408	9.3285	9.3374	9.1618	
NT5DC2	10.0606	9.1546	8.5442	8.4818	8.3865	8.2409	
CCP110	7.0607	7.5695	9.5346	7.1966	7.1433	7.6584	
LRP10	10.0353	9.7837	9.4931	9.7919	10.2353	10.2732	
ATP1B1	13.8933	14.3294	14.0816	13.6943	13.6779	13.7378	
STK10	5.41105	5.2658	6.6754	5.1423	4.8822	5.8842	
OXCT1	7.73135	7.5144	7.8268	7.844	11.6778	8.1371	
UGDH	7.4049	11.1281	11.4071	11.1387	7.5839	8.3177	
SLC25A4	9.90995	9.8275	9.7438	9.9551	10.5655	10.0176	
SQRDL	8.68795	9.2929	8.7242	9.9485	8.367	8.4591	
HEBP1	8.7943	9.8668	9.8021	8.2968	9.8762	9.5941	
PSMB10	8.82375	8.221	8.0925	8.2893	7.4105	8.2057	
ASCC3	6.6376	6.8832	7.6085	7.298	7.2113	7.1284	
FGFR4	8.00975	6.9937	6.8402	6.9177	6.6019	7.1433	
CDKN2A	12.1271	12.6583	12.2075	12.3116	12.5965	12.4712	
TRAM2	6.10465	5.917	5.9985	5.9329	5.7107	5.9674	
ATP11B	9.51345	9.092	8.5971	9.0963	8.7609	8.5779	
PYCR1	8.8539	9.0046	8.6751	8.7685	9.1647	8.817	
CD320	10.4696	10.4304	10.0647	10.3986	9.53	10.2266	
NCOA3	9.65525	9.7928	9.9704	9.7522	9.9554	9.7377	
CDKN1B	10.8777	10.3732	11.3323	10.8152	11.2264	11.3735	
POLD4	10.4871	11.0768	10.6105	11.0196	11.6393	11.0909	
FOSL1	7.8657	7.8119	8.234	8.5523	8.5779	8.4746	
MLLT11	8.5727	9.2496	9.2062	9.1546	7.9637	9.0768	
CEBPZ	9.32355	9.8004	9.8911	9.4269	9.4984	9.9278	
PRKACA	10.1161	9.5815	8.2562	9.5286	8.4375	8.9931	
GAPDH	14.9748	14.9151	14.9151	14.9495	14.9495	15.0	
CBR3	4.99955	5.4294	5.7993	5.6593	6.445	5.9031	
LYRM1	5.5515	5.647	6.0623	5.9047	5.2316	5.7594	
