gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
UFM1	8.7916	10.026	9.4817	9.4642	9.5902	8.7188	
GNA15	6.6395	5.5616	5.654	5.7584	8.8488	6.7525	
TP53BP1	7.9248	8.7338	8.7562	8.8326	8.3667	9.1198	
FRS2	10.0601	6.7025	6.0724	6.0434	6.5812	6.1291	
IARS2	11.693	11.9177	12.7358	12.5859	12.445	12.0246	
BECN1	11.1814	7.9593	8.0188	8.0401	8.2099	8.2576	
GATA2	8.5278	7.7294	7.4752	7.7021	7.317	7.7516	
KDELR2	8.4723	8.5641	8.7842	8.5873	8.5015	8.3224	
RALGDS	8.064	8.4207	7.8803	7.5126	7.8988	7.8055	
ELAVL1	9.4363	9.8383	9.3094	9.3618	9.4841	9.549	
NRIP1	9.4615	9.6364	11.1316	10.4985	11.4842	9.3504	
CCNB2	7.9237	11.6112	11.6832	11.8581	11.0372	11.6112	
IFNAR1	7.3849	7.4669	6.9694	7.3437	6.8483	9.0926	
MIF	14.3497	14.3497	14.387	14.4662	14.387	14.0721	
RNPS1	12.6447	12.2224	12.3781	12.3131	12.2065	12.3377	
DAG1	7.6014	7.4962	7.6652	7.1957	7.6528	6.5998	
SATB1	5.8945	4.6037	4.9035	4.1694	6.2099	4.3476	
ARID4B	6.8189	6.3017	7.7193	6.6024	7.5936	7.2748	
IGF2BP2	9.3395	7.6231	6.8444	7.9226	6.8483	7.2947	
GSTZ1	8.7181	8.6634	9.2316	9.0926	9.5809	8.9297	
IGF2R	9.0108	9.1755	8.7345	9.1199	8.6597	9.1915	
SESN1	7.5754	5.5094	5.693	5.493	5.3782	5.7004	
TIPARP	9.5518	9.4397	9.5741	9.7135	10.2015	9.8355	
CRTAP	7.9109	8.5049	7.8593	8.4916	8.1409	8.0861	
SPEN	8.7987	7.92	8.3601	7.9447	7.8081	7.2241	
GMNN	11.2658	12.4935	12.4245	12.445	11.882	12.5619	
PFKL	11.0016	8.9588	9.1479	8.5369	9.3778	8.5354	
CYTH1	6.8954	6.3994	6.5672	6.2371	6.5404	6.456	
PDHX	7.4939	9.1431	8.9815	8.9609	8.7281	9.3924	
DENND2D	6.3012	6.224	6.125	5.9243	5.9818	6.7891	
PRCP	9.9032	8.7103	8.7876	9.2429	8.3814	9.2078	
CTTN	8.6927	6.8049	7.0937	6.9513	7.0422	7.0668	
SMARCA4	8.6428	8.5272	8.679	8.5592	8.5357	8.7876	
PYGL	11.0099	10.9374	11.0465	11.0372	11.0928	11.1316	
UBR7	8.8266	9.0211	9.8818	9.4791	9.6927	9.0132	
GRB7	10.2694	10.892	10.0174	10.1567	10.3669	10.1494	
RPA2	10.5766	10.5489	10.4628	10.6281	10.0106	10.8038	
CD44	11.516	11.1674	10.9961	11.021	10.8627	11.021	
ERBB3	7.5542	7.1135	6.61	6.4295	6.6743	6.1776	
GTF2E2	9.9193	10.1532	10.1668	10.0774	10.0315	10.1283	
VAV3	9.4841	4.6944	4.7771	4.8004	4.9822	5.4915	
ABHD6	7.5007	7.8245	7.3025	7.4276	12.5194	7.908	
ANXA7	12.3378	12.7974	13.0301	13.3018	13.0446	12.8543	
MAPKAPK2	11.4703	11.2937	11.0065	11.2373	10.8498	12.3009	
TXNRD1	12.1033	12.5413	12.5436	12.6447	12.4702	12.6413	
CAB39	8.1486	7.558	8.2829	8.0871	8.6721	7.835	
FZD1	6.2094	5.9334	5.7004	6.1082	5.2702	7.0459	
CRYZ	8.4299	9.607	11.0847	10.8686	10.7454	10.6752	
TIAM1	5.9719	6.5191	6.6684	6.8559	5.9638	6.8721	
DNM1L	9.458	9.7191	9.593	9.6829	9.4504	9.6485	
GAA	5.2635	5.9108	6.6871	6.4047	6.7229	6.1309	
DERA	10.4447	10.2507	10.4454	10.4138	10.1758	10.3175	
SKIV2L	9.0561	8.8326	9.1915	8.7309	9.2373	8.6597	
BLMH	7.9421	6.9019	7.657	7.5798	6.5842	6.9653	
PTPRK	10.542	9.2208	9.1317	9.1493	9.2208	9.2091	
HERC6	6.2877	6.226	5.8559	5.7882	5.7484	6.0076	
RRP1B	9.3446	9.3446	9.4087	9.0132	8.819	9.248	
MKNK1	13.5781	11.562	8.9047	8.7562	9.5075	9.9632	
TSPAN3	7.415	8.1447	8.5808	8.0786	8.8549	6.7278	
ACOT9	9.7568	10.099	9.8521	10.0813	10.299	9.8609	
PIK3R3	6.705	6.6669	6.3782	6.5549	6.8111	6.8216	
KEAP1	10.457	10.3589	10.3843	10.435	10.4327	10.2507	
ST3GAL5	5.6839	4.5186	4.5226	4.2915	4.5363	5.3286	
CTNNAL1	8.091	8.0418	9.248	8.9621	8.4207	8.0504	
TFDP1	7.7733	10.0405	10.3931	10.3624	10.0709	9.9297	
ABHD4	7.3373	7.0084	6.8442	7.042	7.5702	6.7451	
SMC3	7.745	7.7814	7.9318	7.8085	8.1486	8.1808	
INPP4B	7.5126	7.3384	7.5036	7.4973	7.7188	6.8941	
LBR	8.0726	8.8888	8.699	8.872	8.3814	8.8868	
PPIE	10.7021	10.5143	10.882	10.4319	10.4518	10.8193	
ZMIZ1	10.0431	11.0977	10.5945	10.8817	11.1078	10.4638	
PPARG	10.1668	10.3518	11.3432	10.7338	11.2796	10.5945	
TERF2IP	9.5838	9.4256	9.3	9.2642	9.3149	9.4653	
BNIP3	11.9495	11.9115	11.6756	11.9873	12.0206	12.0206	
RPP38	7.3897	7.2348	7.263	7.4973	7.2777	7.3224	
BCL2	6.758	5.0071	4.3195	3.641	3.7662	4.0625	
CAST	8.6959	9.033	9.015	8.8262	9.1198	8.8248	
BAG3	11.734	11.2671	11.7451	11.7082	11.8357	11.254	
RBM6	7.4309	8.6721	8.2509	8.2541	8.0086	7.769	
CSK	8.5798	8.3412	8.7948	9.3283	8.1025	8.776	
GNA11	10.0301	8.8549	8.4056	8.8046	8.7516	9.0595	
ALDOC	7.634	7.634	7.2778	7.6387	9.006	7.9611	
TOR1A	7.6452	7.2675	8.0346	7.7856	7.5936	8.3237	
SLC25A13	8.1962	8.5735	7.7896	8.9743	8.0324	8.5614	
UBE2L6	9.39	8.6975	8.3544	8.3557	8.5369	9.1371	
SYK	6.5969	6.4663	6.677	6.7677	6.066	8.5272	
TSPAN4	10.8627	11.0439	11.4865	11.0465	11.8293	10.4454	
NR3C1	8.1592	4.1253	3.9719	4.1782	4.4285	4.6709	
PCBD1	12.6413	13.0301	13.126	13.2233	13.2233	13.3617	
ICMT	10.3843	10.7007	10.9271	10.5995	10.3456	11.0439	
TRIB3	12.3131	12.2873	11.0597	12.3378	12.6132	12.5168	
EIF4EBP1	9.2148	9.9846	10.4066	10.2144	10.2418	10.3282	
PHF15	6.8184	6.6803	7.3398	6.7927	6.988	9.7595	
CXCR4	8.3354	5.1938	5.1151	5.2504	5.5094	6.3223	
GNPDA1	9.5434	9.6947	9.5648	9.6337	9.4177	9.7073	
CCND3	8.5222	8.4489	8.6059	8.1867	8.1179	8.2879	
FKBP14	6.1005	5.7347	6.1291	5.8906	5.8019	5.7074	
CIAPIN1	8.4018	9.6794	8.9697	9.048	8.5706	9.7648	
NUCB2	9.0646	9.1408	9.0908	9.4087	8.9815	9.2714	
COG7	7.6962	7.6582	8.1203	7.7928	7.5495	8.1696	
RSU1	8.6406	8.2229	7.1975	7.5279	7.8886	7.2451	
PTPN6	8.4466	6.2165	5.2635	6.0213	5.2635	6.2371	
TUBB6	8.0071	8.6586	8.37	8.921	8.0974	8.6262	
ABL1	10.7928	8.3541	7.6452	7.8829	7.6609	8.0479	
DUSP4	10.5663	11.0274	11.2038	11.2274	11.4986	11.1207	
CCNF	6.585	5.8559	6.2371	5.8575	5.9079	6.1864	
PTPN12	9.2708	9.6489	9.7381	9.5865	9.8198	9.3972	
HSPA1A	9.5343	9.6297	10.999	10.9642	10.9503	10.2555	
PCK2	7.6777	8.1124	7.5798	7.7249	7.6962	7.5294	
FAM57A	10.4327	8.1303	8.2722	7.1629	7.1397	8.3299	
RB1	6.4248	7.3526	7.604	7.7077	7.8712	7.4701	
EVL	8.6192	6.6468	6.7842	6.6745	6.6079	5.7644	
GFPT1	6.836	7.4267	7.3843	7.5294	7.797	7.2824	
BLVRA	8.9172	9.9193	9.4242	10.1199	9.7302	10.3226	
GPER	7.6728	7.087	4.9639	4.955	5.3782	6.096	
EAPP	8.4404	7.1241	8.3093	8.5083	7.6863	7.8375	
S100A13	12.3098	12.6413	12.6413	12.6132	12.6447	12.7006	
EXT1	11.6971	11.1316	11.1241	11.2308	11.2641	10.6569	
MYBL2	8.6586	8.6132	8.8155	9.1546	8.5278	8.9754	
POLE2	9.886	10.2694	9.4323	9.4126	9.2103	9.6341	
STX4	10.1406	9.8237	9.687	9.7745	9.7668	9.9656	
PLCB3	9.0564	9.25	9.4695	9.4744	9.6829	9.212	
TMCO1	11.9279	12.1431	12.1788	12.2328	12.04	11.9116	
C2CD2	9.027	8.2556	8.6737	8.5214	8.6755	8.2643	
PARP1	11.0671	10.9526	11.232	11.2187	10.758	10.8817	
ANKRD10	7.0047	9.0094	7.3526	7.0375	7.2747	7.3373	
CCDC85B	9.053	9.2842	9.4444	9.5737	9.8174	9.3278	
DDB2	5.8532	6.585	7.5421	7.5988	7.0728	7.2451	
DDX10	8.6467	8.9706	9.027	9.287	8.6554	8.9566	
BAMBI	6.6236	6.931	7.1769	6.9906	6.6843	6.8368	
CEP57	8.58	8.8384	8.2319	8.5314	8.0401	8.8929	
HADH	8.3827	9.8339	9.6679	9.7376	9.3044	9.5975	
RAB31	5.5582	4.9728	5.8723	5.2635	4.9123	6.5404	
ABCC5	5.4526	4.4311	5.4142	4.9903	4.8333	4.458	
GLRX	10.1494	10.6706	10.7244	11.0744	11.1539	10.9885	
MVP	8.5798	9.2651	8.3988	8.8545	9.6607	8.7443	
RFC5	8.0506	8.8671	9.4318	9.8411	8.8572	9.221	
HES1	9.2182	9.3779	9.5584	9.4947	9.0617	9.0571	
STMN1	10.0328	9.8534	10.2876	10.2225	9.4985	9.7822	
GALE	9.3593	9.5834	9.3733	9.4817	9.687	9.1991	
KLHL9	6.9954	7.1178	7.1178	7.1879	7.0535	7.0937	
PTPRF	8.3067	8.4999	8.3248	8.4141	8.3895	8.4173	
UBE2J1	7.8651	8.3131	7.505	7.7116	7.7482	8.7645	
PGM1	10.1023	10.6352	10.5475	10.6249	10.7244	10.6249	
SLC37A4	7.2358	7.6	7.7458	7.4777	7.1505	6.4028	
LOXL1	11.4842	11.3888	11.6971	11.2138	11.5901	11.1241	
PLK1	8.1589	9.2797	9.5206	9.56	9.0926	11.1092	
MYO10	9.1391	8.4999	8.4817	8.4817	8.5666	8.3301	
NPRL2	8.5641	8.9432	9.015	8.9736	9.0461	9.6167	
LIPA	10.5088	10.9035	11.4444	11.0099	11.1881	10.9769	
PWP1	10.0022	10.7524	10.6303	10.7244	10.1668	10.5995	
PHGDH	10.1776	10.439	10.7281	10.4305	10.7732	10.0641	
PLEKHM1	7.353	9.1091	8.8325	8.8726	9.2753	8.3848	
ST7	7.6959	6.4426	6.7797	6.8111	6.154	6.5304	
VAT1	8.6234	8.7511	8.9612	9.0187	9.607	8.5641	
IKBKB	5.7941	5.8738	5.6393	5.741	5.7851	6.3237	
KIF20A	9.8255	9.7964	9.5809	9.9276	8.9787	9.5206	
CDH3	8.6211	8.5152	8.3827	8.4983	7.9627	8.3965	
PCM1	6.5569	6.0995	6.7638	6.6566	6.7951	5.6393	
IER3	11.1773	11.8293	11.8181	11.9495	12.2224	11.8687	
SSBP2	10.6087	6.4313	4.8731	4.9013	5.1552	5.5956	
FAT1	7.518	8.0113	7.3298	7.6	7.333	7.9088	
SNX11	6.533	6.6079	7.5936	6.5635	7.0422	5.4322	
RNMT	9.4489	9.6282	9.2964	9.331	9.5565	9.048	
SFN	9.0805	9.4565	10.8807	10.2125	11.2142	8.8066	
EGFR	7.9815	7.4494	7.2904	7.0937	7.1954	7.4197	
RFX5	7.7077	5.8053	6.758	7.113	6.9521	6.8307	
NET1	7.2313	8.2891	9.0908	9.3883	9.6364	8.9209	
PKIG	9.2809	9.561	9.4082	8.9369	9.1135	9.596	
DECR1	10.4657	11.5046	11.8962	11.7568	11.9357	11.4695	
FSD1	7.7353	7.6695	7.2291	7.5666	7.1957	8.2191	
ATP6V1D	10.2066	10.8627	9.7089	10.7858	10.0022	9.8521	
CDK6	9.8073	5.1905	4.6198	4.4285	4.0625	4.9035	
CDC45	10.3487	9.6738	8.2007	9.4209	8.3706	9.6669	
NPC1	10.1471	8.5259	8.2104	7.8897	9.0302	7.8085	
EDEM1	9.3403	8.9398	8.5139	9.3274	8.5057	9.0202	
MEST	11.5088	11.8437	11.4319	11.3933	11.3888	11.562	
MYLK	4.342	3.2841	4.0357	3.6338	4.379	3.9154	
PAFAH1B3	5.9746	4.7621	4.6795	4.9759	4.1541	5.0589	
CALU	9.4164	10.3624	10.6249	10.2784	10.2248	10.2439	
USP6NL	6.9359	6.4735	9.9186	9.517	10.1348	6.5504	
LGALS8	11.2671	9.6628	8.1696	8.8243	8.4846	8.5773	
NT5DC2	10.8686	11.4671	11.1319	10.9029	10.7977	11.5978	
CCP110	8.7351	6.045	9.1127	6.3837	9.8863	6.1269	
LRP10	9.5193	10.1116	10.1023	10.2931	10.2951	10.3669	
ATP1B1	11.7568	11.7568	11.6858	11.6189	11.516	11.6024	
STK10	9.2714	5.4807	5.655	5.423	5.948	5.5092	
OXCT1	8.9834	8.8361	9.0774	8.9864	9.0805	9.3251	
UGDH	8.4713	9.273	9.458	9.5834	9.4292	8.7824	
SLC25A4	9.5442	10.2536	9.9562	9.2353	9.9113	10.3077	
SQRDL	6.9116	8.5538	8.5641	8.5798	8.5822	8.4299	
HEBP1	8.8643	8.5928	7.5126	7.9551	8.3041	7.8025	
PSMB10	8.2578	7.7629	8.3667	8.478	7.2313	8.4241	
ASCC3	6.1344	6.9954	7.3608	7.0299	7.044	7.3359	
FGFR4	9.1974	7.5279	7.3025	6.632	7.2149	6.3782	
CDKN2A	13.4895	10.4872	10.3589	10.3769	10.5862	10.5555	
TRAM2	5.8646	5.9891	6.1981	5.8458	5.8314	6.4806	
ATP11B	9.5741	8.091	7.7249	7.8415	7.7279	8.0165	
PYCR1	10.4318	9.7138	9.5938	9.5975	9.6122	9.0461	
CD320	11.382	11.56	11.4986	11.4319	11.2138	11.0977	
NCOA3	9.1227	9.0187	9.0722	8.8831	9.3124	8.9901	
CDKN1B	8.3248	9.7089	9.2383	9.1768	9.2774	8.9092	
POLD4	8.5433	9.2561	8.9736	8.9047	9.4164	9.2345	
FOSL1	12.6185	12.598	12.7166	12.8843	12.9302	12.44	
MLLT11	10.6071	10.1776	10.0498	10.1111	10.0669	9.6337	
CEBPZ	9.5809	10.0813	9.5038	9.9342	9.4444	9.3766	
PRKACA	10.6926	10.9503	10.6428	10.8064	10.1871	10.858	
GAPDH	14.4662	14.527	14.527	14.3497	14.527	14.527	
CBR3	7.3125	7.7725	8.6636	8.9076	8.7215	8.4746	
LYRM1	6.3676	5.5742	5.7431	5.9817	6.2915	5.8096	
