gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
GNA15	7.6482	6.0276	6.0954	8.5768	5.5338	7.5382	
TP53BP1	7.5824	7.3756	7.881	7.6212	7.7814	7.411	
FRS2	7.8293	6.5544	7.0019	8.3841	6.4113	6.7965	
IARS2	7.8653	12.0997	12.1246	8.1502	11.3509	12.1246	
BECN1	9.5587	9.4482	9.6228	9.1764	10.0508	9.8595	
GATA2	6.4483	7.4345	6.9611	6.6457	6.3319	6.9559	
KDELR2	9.0092	8.9172	8.7168	8.0835	8.8932	9.1673	
RALGDS	8.6085	7.3266	7.5625	7.3007	7.4527	7.1251	
ELAVL1	8.7754	8.7047	7.8947	8.115	8.2273	7.785	
NRIP1	9.4138	11.0649	11.1923	10.2913	10.6449	11.024	
CCNB2	11.4177	12.099	11.7349	11.888	10.934	11.6736	
IFNAR1	10.9409	8.6603	8.7951	11.0861	8.4147	8.9204	
MIF	13.5655	14.5708	14.5708	14.5708	14.2134	14.4361	
RNPS1	13.1707	14.6316	13.7426	13.5994	13.1318	13.7426	
DAG1	7.7204	7.9809	7.4528	6.5647	8.1836	7.4416	
SATB1	7.0237	3.9891	4.2933	3.9162	4.2761	3.5493	
ARID4B	7.7146	7.5831	7.974	7.2792	7.8615	7.9493	
IGF2BP2	6.9659	7.9164	8.2823	7.6209	7.6677	8.3859	
GSTZ1	10.8681	10.8997	8.8787	8.667	8.9298	8.4343	
IGF2R	11.2651	11.5172	11.6736	11.6736	12.0104	11.7702	
SESN1	7.1514	8.4548	8.5425	8.2063	8.6114	8.5218	
TIPARP	7.8293	7.4954	7.4295	7.227	7.6543	7.4345	
CRTAP	5.5699	5.8831	6.2757	5.9114	6.3203	6.2132	
SPEN	8.7347	8.5843	8.176	8.2368	8.2301	8.1309	
GMNN	13.0635	13.5994	13.4708	13.4708	12.6242	13.5994	
PFKL	9.1922	8.6223	8.1019	8.3456	8.7307	8.1512	
CYTH1	4.9228	5.995	6.1195	5.7089	7.4754	6.5399	
PDHX	9.8077	10.0847	10.0059	9.7422	10.2762	10.1993	
DENND2D	5.0506	4.7855	5.0049	5.4466	4.7889	5.085	
PRCP	9.2907	9.27	9.154	9.0048	9.2261	9.1404	
CTTN	4.3073	5.9517	5.7226	5.3057	6.5932	6.3291	
SMARCA4	7.2205	7.9809	7.7536	7.1107	7.5881	7.9381	
PYGL	10.2122	10.3181	10.0707	10.2495	10.4943	10.5014	
UBR7	8.0661	8.2984	8.5258	8.6209	7.9688	8.2605	
GRB7	13.8312	13.0025	12.5287	13.244	13.0635	13.116	
RPA2	9.9293	9.5987	9.5571	9.2935	8.7587	9.4733	
CD44	11.4405	9.2938	9.0403	9.8568	10.0059	10.1545	
ERBB3	8.5541	9.657	9.3895	8.8449	10.323	9.8869	
GTF2E2	10.307	10.128	10.1751	10.2894	10.1025	10.1378	
VAV3	6.7974	6.5372	6.7059	6.7879	6.8703	6.4396	
ABHD6	8.0738	7.0679	7.2765	8.6085	7.7492	7.4898	
ANXA7	8.7242	9.7498	9.7888	8.9098	9.6807	10.0847	
MAPKAPK2	9.5171	9.8762	9.6156	9.3805	10.423	10.3487	
TXNRD1	11.1108	11.8609	12.0104	11.8458	12.3384	12.3384	
CAB39	6.0058	6.9876	7.1383	7.8715	7.0803	6.7279	
FZD1	8.054	6.4301	7.2566	8.79	6.2149	6.7929	
CRYZ	10.0521	11.6623	12.2108	11.9439	12.2089	12.1682	
TIAM1	4.7021	4.3883	4.4728	4.2949	4.5193	4.0201	
DNM1L	4.7313	10.2565	10.0014	10.428	10.338	10.3598	
GAA	6.1067	7.4352	6.7431	6.3393	6.5631	6.8827	
DERA	11.1245	10.9603	11.5172	11.2001	11.0781	11.334	
SKIV2L	8.5218	9.1405	8.9188	8.41	9.0791	9.0012	
BLMH	8.38	8.7332	8.8505	8.5479	8.3469	8.5609	
PTPRK	12.0751	10.7994	10.6073	12.2241	10.9868	11.1714	
HERC6	8.1631	5.0408	5.0477	5.3997	5.9455	5.5008	
RRP1B	7.4457	9.1554	8.9377	8.182	9.1337	8.9918	
MKNK1	13.4177	10.1898	11.3647	11.4006	10.5788	10.2437	
TSPAN3	7.5626	8.444	7.7336	7.1758	9.1738	8.6618	
ACOT9	7.8359	8.4147	8.6953	8.3581	9.4371	9.2746	
PIK3R3	5.8769	5.0524	5.1492	5.7789	5.2315	4.9954	
KEAP1	10.5642	10.3769	10.2071	10.1424	10.43	10.5346	
ST3GAL5	5.4163	5.0704	4.8997	5.2256	4.5662	4.8742	
CTNNAL1	6.8421	8.5142	8.3859	9.178	7.6334	8.8381	
TFDP1	8.2406	9.9326	9.8471	9.4482	8.737	8.8367	
ABHD4	8.5479	8.4475	8.0974	7.9767	9.2369	8.2848	
SMC3	9.5966	8.9631	9.4596	9.9128	8.6526	9.0523	
INPP4B	9.6678	4.3636	4.8742	4.7684	4.0894	4.221	
LBR	9.7188	10.1886	10.254	9.6081	9.902	9.9688	
PPIE	8.9585	8.3953	9.3236	8.4234	8.6257	8.6707	
ZMIZ1	9.981	9.9438	8.7643	10.3414	10.0644	10.0286	
PPARG	5.3234	5.9296	5.7784	5.7535	6.582	6.1756	
TERF2IP	10.9756	10.8178	10.9728	11.1409	11.4473	11.3856	
BNIP3	10.1777	11.0322	11.2001	10.4692	11.1409	11.1928	
RPP38	6.6873	7.2839	7.3132	6.9989	7.1865	7.3155	
BCL2	6.0276	3.9957	3.8317	4.5793	4.2028	4.6141	
CAST	6.2626	9.8123	9.114	9.3191	9.6034	9.8314	
BAG3	9.7816	9.8049	9.9793	9.528	10.0227	10.2808	
RBM6	8.4548	8.4368	8.245	8.4592	8.521	8.6213	
CSK	8.4064	9.0029	9.2078	8.743	9.5187	9.0475	
GNA11	9.0209	9.353	8.667	8.6432	9.1485	8.805	
ALDOC	7.8053	6.9707	6.7182	5.9589	9.0453	6.8421	
TOR1A	6.4947	8.2481	7.6263	8.7609	8.2301	7.8963	
SLC25A13	10.6661	10.3198	10.2625	10.2025	10.5584	10.633	
UBE2L6	10.3414	9.0551	9.1447	9.6811	9.4714	9.4041	
SYK	6.739	5.461	6.1064	6.7833	5.6043	5.4326	
TSPAN4	10.4018	11.0878	10.893	10.7881	11.4241	11.1052	
NR3C1	4.959	5.6288	5.4189	5.2836	5.1456	5.5303	
PCBD1	13.7236	13.6357	13.4177	13.1973	13.4783	13.5655	
ICMT	8.2808	8.7987	8.4064	7.9394	8.2	8.0288	
TRIB3	13.9873	13.3663	13.8312	13.6357	14.5477	13.4783	
EIF4EBP1	9.4685	9.8743	10.2709	9.8618	10.4159	10.1369	
PHF15	4.5499	4.6779	4.6796	5.3413	4.9935	5.2016	
CXCR4	7.4196	5.7306	5.944	7.3705	5.4204	5.391	
GNPDA1	9.6266	9.7276	9.8921	9.9081	10.0163	9.9858	
CCND3	6.9659	6.8959	6.9013	6.6285	6.6905	6.6441	
FKBP14	7.0941	6.0845	6.0172	5.936	6.5647	6.2531	
CIAPIN1	8.8061	10.0472	9.8762	9.3173	9.1481	9.1766	
NUCB2	9.5701	9.6807	9.8924	9.8219	9.5034	9.6995	
COG7	9.8762	8.9338	9.6304	9.6225	9.3304	9.1546	
RSU1	8.7888	7.6048	7.3334	8.1172	7.5122	7.3887	
PTPN6	7.6831	5.944	6.0172	6.0696	6.1068	5.7442	
TUBB6	9.3236	9.8222	10.0065	10.1645	9.7735	10.1666	
ABL1	6.3841	9.0278	8.8626	9.0619	9.2166	9.0446	
DUSP4	6.1707	4.9388	5.2226	5.3659	5.4113	5.5395	
CCNF	6.0452	6.8265	6.7772	5.5757	5.4825	6.2319	
PTPN12	8.9977	9.4202	8.8979	8.8238	9.9147	9.8137	
HSPA1A	11.4779	10.6073	11.3072	10.7641	10.7232	10.9942	
PCK2	11.489	12.3711	11.7981	11.9016	12.0997	11.9185	
FAM57A	10.4722	10.2696	9.7514	9.345	9.7141	9.8026	
RB1	8.0955	8.2536	8.5413	8.6457	8.3537	8.0225	
EVL	6.6384	7.9432	7.348	6.2691	7.3327	7.2269	
GFPT1	7.0775	7.6367	7.4988	7.7569	7.8138	7.8535	
BLVRA	10.6519	11.0777	11.155	11.1052	11.4878	11.3934	
GPER	7.3155	7.1699	7.282	7.1514	7.3931	6.9061	
EAPP	7.6987	11.1245	8.9106	8.7235	8.6238	8.8754	
S100A13	10.9534	11.6013	11.7702	11.7702	11.6233	12.016	
EXT1	13.116	12.0361	9.9293	13.4177	9.8523	11.6731	
MYBL2	9.7735	10.0227	9.4887	9.8123	8.1947	8.9098	
POLE2	8.8305	8.9836	8.7348	7.6622	6.9254	7.9364	
STX4	10.097	9.8471	9.5685	10.1636	10.1898	9.6527	
PLCB3	9.0512	8.585	8.4905	8.6114	8.6574	8.4275	
TMCO1	10.3487	12.0104	11.8609	11.4806	11.5714	11.9016	
C2CD2	6.1296	7.1515	6.8231	6.6432	6.6692	6.7564	
PARP1	9.6095	9.9122	9.6527	9.5482	9.6123	9.8471	
ANKRD10	7.4802	7.7614	7.7271	7.3413	7.6411	7.7446	
CCDC85B	8.2138	8.245	8.3306	8.0063	8.2605	8.2342	
DDB2	7.53	8.8432	8.3521	8.0288	8.3317	8.6415	
DDX10	8.2326	8.1554	9.0128	8.4905	7.9197	8.1364	
BAMBI	8.3693	9.657	9.6174	8.6654	9.1958	9.158	
CEP57	9.0512	9.255	8.0343	9.902	7.0763	7.9905	
HADH	8.944	9.6123	9.817	9.6917	9.204	9.2078	
RAB31	6.8517	5.5545	5.5545	6.9418	5.5453	5.8363	
ABCC5	10.9603	5.2312	5.141	4.7986	5.2626	5.3474	
GLRX	11.4557	12.1246	12.3711	12.48	12.8662	12.7049	
MVP	10.4079	10.9918	11.0572	11.274	12.2108	11.8694	
RFC5	10.7836	9.1673	9.5221	8.7747	7.1839	8.1601	
HES1	8.5594	8.3656	8.5843	8.5497	8.5785	9.27	
STMN1	9.2486	9.6273	9.8545	9.151	8.9918	9.0029	
GALE	10.1496	9.9644	9.7217	9.6293	9.3845	9.7498	
KLHL9	8.2211	9.9181	8.0932	8.0826	8.41	7.9699	
PTPRF	11.2988	9.4403	9.8754	11.0649	9.5422	10.1645	
UBE2J1	9.3337	8.4582	8.6025	10.1697	9.1404	8.7516	
PGM1	8.944	9.1827	8.9286	8.7951	9.7425	9.1003	
SLC37A4	7.3813	7.5717	7.3477	8.2735	6.6285	7.034	
LOXL1	4.349	5.0228	4.9228	4.9989	4.7313	4.7649	
PLK1	10.4984	11.4241	11.2104	10.6103	10.1441	10.5584	
MYO10	7.8772	7.134	6.9738	7.0573	7.5163	7.0376	
NPRL2	8.9189	7.7423	7.7396	8.737	8.0233	7.5448	
LIPA	9.3436	9.8487	9.7328	9.4494	11.118	10.331	
PWP1	9.9566	9.5663	10.3865	10.097	10.5493	10.2124	
PHGDH	10.8635	11.6955	11.4405	11.2498	11.6013	11.5714	
PLEKHM1	12.016	10.1275	10.4869	12.564	9.5735	10.3214	
ST7	6.1707	6.2226	6.3138	5.8354	6.2719	6.2073	
VAT1	10.0571	11.1401	10.9809	10.9833	12.1753	11.0207	
IKBKB	5.8069	5.9279	6.2626	6.5911	6.5911	6.0119	
KIF20A	9.167	9.5481	9.2066	8.5951	8.4202	8.7951	
CDH3	4.505	5.1933	4.3263	5.443	4.4634	4.488	
PCM1	5.8464	7.3552	7.7113	6.6395	7.5403	7.6991	
IER3	10.6519	11.8896	12.0997	11.6238	12.4548	12.5221	
SSBP2	8.1283	4.9018	4.8671	6.0665	4.7203	4.9362	
FAT1	10.3265	10.5399	10.4992	10.5346	10.5418	10.6355	
SNX11	10.5729	5.8173	6.6832	5.2795	6.6119	6.3088	
RNMT	8.2808	8.5122	8.4174	7.869	9.3551	8.3879	
SFN	7.134	6.4483	7.0458	5.9136	7.2038	7.2677	
EGFR	5.1548	5.0105	5.2836	6.5735	5.5745	5.8706	
RFX5	6.6597	6.6441	6.9623	5.6289	6.4088	6.8546	
NET1	8.26	9.2646	9.2935	9.2575	9.2989	9.4918	
PKIG	11.0839	10.6422	10.6516	10.5281	10.8948	11.3834	
DECR1	8.9828	9.516	10.0165	9.6913	9.5571	9.7118	
FSD1	8.2276	6.9559	8.9642	9.3875	6.3385	8.2773	
ATP6V1D	6.879	9.6375	9.9353	9.5935	9.7609	10.1138	
CDK6	5.8769	5.3093	5.5406	4.65	5.174	5.071	
CDC45	11.0152	9.5551	9.9727	10.3329	8.5291	8.9836	
NPC1	8.6847	8.5224	8.259	8.6025	10.7847	9.4403	
EDEM1	9.4955	9.42	9.5393	9.2346	13.2925	9.4955	
MEST	14.5477	13.244	13.6357	13.7236	12.0398	12.5687	
MYLK	8.9116	5.0704	5.2016	5.1774	5.461	5.0954	
PAFAH1B3	9.6479	10.1438	9.7422	9.2486	9.5118	9.9674	
CALU	10.1321	10.8105	10.9336	11.0861	11.3694	11.3154	
USP6NL	10.029	8.5987	8.3278	8.404	8.8	8.4147	
LGALS8	12.6609	9.4405	10.1777	10.3198	10.5175	9.7331	
NT5DC2	12.1313	12.3888	12.0361	11.2729	11.531	11.7287	
CCP110	6.6957	7.3379	7.3334	7.3613	7.5023	7.4698	
LRP10	9.3105	9.4685	9.7609	9.1447	10.3598	10.2623	
ATP1B1	11.9607	12.8051	12.8662	12.3705	12.7441	12.7441	
STK10	5.622	5.479	5.6639	7.1427	5.8868	5.9843	
OXCT1	7.5626	6.5816	6.8451	7.6374	6.5404	6.3027	
UGDH	7.6228	12.3346	12.4245	12.2341	12.5221	12.583	
SLC25A4	10.1591	10.3357	10.5536	10.4021	10.0707	10.8635	
SQRDL	6.4483	6.879	7.3559	7.4237	7.7405	7.5793	
HEBP1	8.3891	8.7005	9.1481	8.6743	8.6953	8.7898	
PSMB10	8.8534	8.9298	8.7609	9.0077	7.9622	8.3255	
ASCC3	6.7773	7.9383	7.3552	6.593	7.936	7.6586	
FGFR4	11.1928	10.7413	10.2696	10.3487	10.8008	10.5281	
CDKN2A	12.1739	9.3021	8.6415	9.4139	8.8154	8.8505	
TRAM2	7.5417	8.3612	7.7536	7.5976	8.2255	8.3131	
ATP11B	10.901	8.7423	9.3538	10.3504	8.3565	8.1669	
PYCR1	11.5667	11.8177	11.6325	10.9568	11.0237	11.7991	
CD320	11.4304	11.6294	11.5025	11.2231	11.274	11.614	
NCOA3	9.8713	10.1751	9.9523	10.2699	10.1362	9.6737	
CDKN1B	10.0417	11.6325	11.8732	11.527	10.9157	11.7349	
POLD4	8.4811	7.6622	7.4194	8.2984	8.4016	8.0287	
FOSL1	8.7571	8.6836	8.4511	8.5633	8.5295	8.9631	
MLLT11	9.2989	4.9882	4.8742	5.4076	5.0546	5.596	
CEBPZ	11.253	9.847	9.632	9.2646	9.1766	9.2318	
PRKACA	11.2729	10.9622	10.1441	11.6233	9.7495	10.3422	
GAPDH	14.8402	15.0	15.0	14.9678	15.0	15.0	
CBR3	3.7808	3.5522	4.0703	4.0418	3.7808	3.9127	
LYRM1	5.7749	5.7713	6.0122	5.9612	6.3532	6.4657	
