gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
UFM1	9.03195	9.4589	9.2394	9.4172	9.08645	9.5877	
GNA15	7.05045	4.8954	5.1505	5.7124	6.70425	5.7205	
TP53BP1	8.07505	8.7239	8.3917	8.7337	8.47295	8.3104	
FRS2	6.5967	6.4263	6.1382	6.2785	7.4801	6.3992	
IARS2	9.54955	12.4122	12.5352	12.5116	12.0666	12.0984	
BECN1	9.6991	9.3478	9.4943	9.7374	10.1294	9.8618	
GATA2	5.89495	5.6857	5.4155	5.1433	5.7438	5.6993	
KDELR2	7.64675	8.1606	8.3209	7.649	7.6295	8.334	
RALGDS	8.47525	8.5365	8.3256	8.0973	9.58835	9.0099	
ELAVL1	8.39515	8.4835	8.1373	7.6981	7.7586	7.8319	
NRIP1	9.26955	10.6069	10.7254	10.6821	9.89455	10.5528	
CCNB2	12.2997	12.1766	12.3747	11.8285	11.141	11.4226	
IFNAR1	8.34765	5.8561	6.339	7.6436	7.803	7.224	
MIF	14.261	14.6087	14.6578	14.4428	13.7967	14.5724	
RNPS1	13.6124	13.6324	13.6324	13.1675	13.6494	13.5048	
DAG1	7.03715	8.0548	7.8276	7.7395	7.9996	7.9672	
SATB1	4.6015	4.9527	7.8362	4.5264	5.02255	4.5989	
ARID4B	8.43935	8.3071	7.7208	7.8121	7.95275	7.4853	
IGF2BP2	7.56465	7.7958	8.1704	8.1914	8.36725	7.9154	
GSTZ1	7.65385	8.2324	8.5194	8.1654	8.4816	8.6496	
IGF2R	9.42275	8.7065	8.757	9.1404	10.0268	9.2643	
SESN1	6.1566	5.9705	6.5617	7.8214	7.464	7.9676	
TIPARP	9.4635	9.3752	9.7573	10.4688	11.2992	10.4064	
CRTAP	8.08845	8.5576	8.2448	8.0075	8.187	8.0587	
SPEN	8.57525	8.159	8.6605	8.4892	8.8922	8.259	
GMNN	11.8719	11.95	12.1096	11.8851	11.2062	11.719	
PFKL	6.8276	7.2784	7.1086	7.2271	6.98385	7.2593	
CYTH1	6.07075	6.4373	6.1623	6.1131	5.49175	5.8178	
PDHX	9.2697	9.3962	9.3418	9.5542	7.81805	8.8968	
DENND2D	7.318	4.4493	4.3318	4.2341	3.8837	4.2488	
PRCP	8.25925	7.6387	7.7027	7.9591	8.0423	7.7677	
CTTN	6.14775	7.2837	7.1322	7.074	8.2465	6.732	
SMARCA4	8.883	9.3624	9.119	9.0784	9.0002	8.811	
PYGL	10.7766	10.4379	10.2011	10.7375	10.5979	10.6921	
UBR7	9.5402	10.0899	10.3955	9.8736	9.80485	9.0311	
GRB7	10.693	7.8646	9.611	9.7101	10.4118	10.764	
RPA2	10.8806	10.1129	10.2044	9.998	9.0835	9.822	
CD44	11.027	11.9275	12.016	12.0616	12.632	12.2728	
ERBB3	9.6458	9.7735	9.7137	9.5331	10.8962	10.0511	
GTF2E2	9.5663	9.7573	9.8172	9.7692	9.8817	9.7101	
VAV3	5.76495	4.5603	4.3791	4.583	4.97555	5.1173	
ABHD6	7.47245	7.171	7.4851	8.051	8.2997	7.6453	
ANXA7	8.4959	9.1913	9.3344	9.1742	8.7525	8.7445	
MAPKAPK2	10.8771	9.8528	9.8015	9.9546	10.396	9.745	
TXNRD1	11.8559	11.952	12.1135	12.444	12.5819	12.4149	
CAB39	7.25105	7.8774	7.7123	7.3948	7.45455	7.5003	
FZD1	7.5835	5.8863	6.2199	7.442	7.4779	6.0089	
CRYZ	9.20505	9.706	9.5926	9.8751	8.5269	9.2059	
TIAM1	8.2174	7.1319	7.3023	6.8749	7.28165	6.5053	
DNM1L	11.1251	11.0652	11.0894	11.0015	10.7289	10.96	
GAA	4.83885	6.0784	5.7854	5.9964	5.40625	5.9252	
DERA	10.2353	10.254	10.2349	10.7114	9.78635	10.7015	
SKIV2L	8.30735	9.04	9.0154	9.1146	9.8065	9.04	
BLMH	9.4235	9.901	9.825	9.576	9.36695	9.4863	
PTPRK	11.126	8.3367	8.6132	9.9347	9.4226	8.8969	
HERC6	6.1906	6.0789	5.9235	6.3005	7.07055	6.5873	
RRP1B	8.86685	8.9117	8.6034	8.5808	8.64695	8.3799	
MKNK1	10.0492	9.3342	8.5918	9.5655	9.7819	9.5787	
TSPAN3	7.7892	9.5877	9.3311	9.0456	8.87645	9.1146	
ACOT9	6.41705	10.4731	10.3523	10.1608	9.65555	9.9073	
PIK3R3	6.2911	5.2819	5.3747	5.46	5.77175	5.2184	
KEAP1	9.97945	9.9271	9.8973	9.9365	10.5646	10.0391	
ST3GAL5	8.9279	7.2242	6.995	7.418	7.92475	7.6462	
CTNNAL1	9.0104	9.0131	8.9122	8.2235	7.224	7.4576	
TFDP1	10.4824	11.0358	11.1181	10.8929	10.1951	10.4856	
ABHD4	5.3896	5.3747	5.3164	5.0419	5.8223	5.5857	
SMC3	8.98005	9.6236	9.5323	9.1339	9.60445	8.937	
INPP4B	7.88605	8.1949	8.5333	8.4467	8.6765	8.7211	
LBR	9.3519	9.43	9.6175	9.2189	8.7205	8.5418	
PPIE	11.2416	11.1718	11.2265	11.2793	11.027	11.1718	
ZMIZ1	10.2999	10.7608	10.5797	10.9033	10.9298	11.0238	
PPARG	8.5095	9.2276	9.3378	9.0756	8.1382	8.6947	
TERF2IP	11.2893	11.1041	11.222	11.687	11.7725	11.687	
BNIP3	11.2067	11.3117	11.3623	11.1741	10.299	10.3994	
RPP38	6.73705	7.0305	7.2942	7.4944	7.287	7.1925	
BCL2	5.8893	5.2994	5.3569	4.9427	5.49595	4.7988	
CAST	9.76225	9.3521	9.4589	9.738	9.74725	9.4268	
BAG3	11.5226	11.5797	11.4154	11.6273	11.8591	11.5183	
RBM6	8.34255	8.188	8.0674	7.9886	7.9249	7.9889	
CSK	8.8528	8.6947	8.5425	8.9927	8.991	8.7929	
GNA11	9.36915	9.1163	9.0827	8.4475	8.5459	8.4129	
ALDOC	8.38045	8.6845	8.6745	8.6132	9.20225	8.6459	
TOR1A	8.9182	8.9564	8.8729	8.7645	8.3059	8.6722	
SLC25A13	10.2402	10.0979	10.1523	9.9534	9.99985	10.3105	
UBE2L6	10.337	9.8645	10.2196	10.1002	10.3178	9.9747	
SYK	6.80675	4.2746	4.5073	5.6993	5.33775	5.8613	
TSPAN4	11.3823	11.9069	11.7417	11.6481	11.576	11.846	
NR3C1	7.5435	5.3071	5.3651	4.9809	5.6147	5.2823	
PCBD1	10.2954	10.1804	10.263	10.7796	10.6231	10.6761	
ICMT	9.2942	9.108	9.3196	8.9732	8.7287	8.5139	
TRIB3	11.7896	10.932	10.9127	11.3973	11.6762	11.5078	
EIF4EBP1	10.5106	11.1937	11.015	10.6934	10.0987	10.9118	
PHF15	7.10185	7.9982	7.7317	7.3085	6.74045	6.9779	
CXCR4	9.2131	4.5011	4.4086	6.3186	9.0205	4.7152	
GNPDA1	10.0027	10.2643	10.384	11.015	11.3794	10.7976	
CCND3	8.23005	7.9322	8.019	7.5479	7.1638	7.3905	
FKBP14	5.1645	5.5167	5.1906	5.1757	5.46075	4.8844	
CIAPIN1	9.64815	9.7335	9.9534	10.2343	8.5054	9.8314	
NUCB2	8.5504	7.8845	8.1124	8.132	8.00135	7.9956	
COG7	9.3148	8.476	8.6745	8.7291	9.44865	8.568	
RSU1	8.14265	7.6038	7.3795	7.3689	7.75705	7.543	
PTPN6	5.28215	4.0261	4.3236	4.3881	4.49655	4.151	
TUBB6	7.42945	10.0713	10.0979	10.1409	6.94375	10.105	
ABL1	9.0444	8.7718	8.6796	8.5766	9.1174	8.797	
DUSP4	10.4493	10.5627	10.5026	10.8554	11.7726	10.8427	
CCNF	6.5913	7.6095	7.3992	6.4049	5.3402	5.913	
PTPN12	10.4032	10.9017	10.8065	10.3555	10.4401	10.5116	
HSPA1A	9.46095	10.546	10.3826	10.3202	10.2267	10.0721	
PCK2	8.22625	7.3198	7.4427	8.0155	8.17205	7.6739	
FAM57A	8.82085	8.7359	9.154	8.471	8.7066	8.3496	
RB1	8.6892	8.8748	8.881	8.8141	8.7346	8.6946	
EVL	6.2259	6.0758	5.6277	5.252	5.0431	5.9266	
GFPT1	6.8708	7.2039	7.2173	6.8509	6.89655	7.2013	
BLVRA	9.4307	8.5139	9.0113	9.0787	8.62395	8.7461	
GPER	6.5985	4.1733	3.8428	3.7684	4.21295	4.399	
EAPP	6.74255	7.4043	7.5075	7.5864	10.0318	7.3933	
S100A13	12.917	12.9966	13.0817	13.0114	13.1881	13.0487	
EXT1	10.3301	9.9135	10.1064	10.9291	11.1096	11.2076	
MYBL2	9.5491	9.63	8.9886	8.0446	6.45895	7.7492	
POLE2	7.98945	8.0921	8.0826	7.2306	4.96435	6.0939	
STX4	9.32485	9.1836	9.1836	9.2514	10.1215	9.825	
PLCB3	9.13855	9.237	9.1181	9.0391	9.16005	8.9703	
TMCO1	12.5215	12.7485	12.8373	12.7853	12.4706	12.6248	
C2CD2	5.32105	4.4326	4.7855	4.8888	8.0438	5.6052	
PARP1	10.8435	10.9681	10.918	10.6258	10.5397	10.3937	
ANKRD10	8.3079	8.5998	8.6229	9.0311	9.0805	8.5628	
CCDC85B	9.67405	9.6119	9.5934	9.2437	10.1038	9.7624	
DDB2	8.1331	8.467	8.5076	9.7735	9.49075	9.9222	
DDX10	8.20095	8.066	8.6459	8.3487	8.1003	8.0597	
BAMBI	7.8529	8.3209	8.3279	7.9377	7.6507	7.636	
CEP57	8.03165	6.9696	7.6288	7.6338	7.60895	7.1114	
HADH	8.81665	9.0514	9.1414	9.0263	8.27455	8.6033	
RAB31	7.0982	6.4699	6.5275	6.3992	5.95695	6.1488	
ABCC5	5.079	4.8283	5.3071	4.6961	4.87205	4.2736	
GLRX	10.2507	10.1161	10.1105	10.7141	10.2589	10.2789	
MVP	10.3806	10.5266	10.6192	11.1937	12.1758	11.4172	
RFC5	9.6226	8.4203	8.5025	7.9202	7.1543	7.3622	
HES1	7.45195	7.0461	7.1808	7.2423	7.35495	7.3311	
STMN1	10.9525	11.0071	11.3043	10.7015	9.1989	9.7717	
GALE	10.5977	10.6192	10.6608	10.691	11.0821	11.0893	
KLHL9	8.5271	8.384	8.6894	8.7505	8.9056	8.7423	
PTPRF	9.45205	8.2553	7.8826	8.0367	8.442	8.564	
UBE2J1	8.2653	7.0159	7.381	7.8543	8.1984	7.1721	
PGM1	9.80275	10.087	10.1374	9.8195	9.73055	9.6042	
SLC37A4	6.85165	7.5393	7.5418	6.5053	6.1254	7.1024	
LOXL1	5.41635	4.9796	4.621	4.9527	4.5373	4.7988	
PLK1	10.2247	11.0313	10.8653	10.3146	7.0028	9.63	
MYO10	7.07725	7.0393	6.7069	6.2216	5.4283	5.9949	
NPRL2	9.19975	7.9844	8.2684	8.6715	8.9391	8.2084	
LIPA	8.3332	9.5234	9.538	9.2178	9.24435	9.8763	
PWP1	10.2516	9.6639	10.1523	10.7017	10.2693	10.1523	
PHGDH	11.6226	12.1652	11.9859	11.1718	10.7898	11.1192	
PLEKHM1	9.7962	8.5357	8.0092	9.745	9.81225	8.8471	
ST7	6.3027	6.5133	6.5956	6.4127	6.365	6.1623	
VAT1	9.7938	10.4815	10.4539	10.584	11.7547	10.8347	
IKBKB	6.6311	5.9975	6.0624	6.2953	6.22405	6.4699	
KIF20A	10.3317	10.4063	10.3934	9.8827	9.139	8.4406	
CDH3	6.73155	3.9836	4.0573	4.9654	4.08805	4.1987	
PCM1	6.0203	7.4766	7.5959	7.2731	7.0391	6.744	
IER3	11.0495	11.0396	11.1912	11.2437	11.8048	11.5685	
SSBP2	6.458	5.8288	5.8378	5.8819	6.7036	6.0734	
FAT1	8.3318	8.3258	8.4365	8.3725	8.84435	8.4559	
SNX11	6.33305	6.4733	6.2884	5.8749	5.95135	6.3682	
RNMT	8.5274	9.3665	9.1123	9.5572	10.1604	9.7335	
SFN	4.3639	4.7583	4.6101	4.7607	4.0833	5.2384	
EGFR	5.44985	5.4147	5.6235	6.1029	4.7472	4.9796	
RFX5	8.59795	8.5746	8.6098	8.8281	9.06765	8.5847	
NET1	8.8437	9.6466	9.8109	9.7573	9.3666	9.5266	
PKIG	10.3009	9.0879	9.4024	9.4448	9.19445	9.9365	
DECR1	8.35715	9.417	9.2731	9.3707	9.3207	9.6178	
FSD1	10.2021	8.8691	9.6236	9.711	9.2465	9.154	
ATP6V1D	9.8439	9.4154	9.8317	9.8087	9.88945	9.7231	
CDK6	5.29665	5.821	5.423	5.0169	4.6983	4.9227	
CDC45	9.2016	8.6	7.8755	8.3367	8.3118	8.1152	
NPC1	7.11135	7.4626	7.8701	7.7791	8.91255	7.7761	
EDEM1	12.5041	9.1877	9.2493	9.6371	9.68455	10.6821	
MEST	12.7227	10.5508	10.384	11.8951	12.5261	11.0606	
MYLK	4.6993	5.3938	5.2361	4.9106	5.2074	5.7922	
PAFAH1B3	9.60195	10.1263	9.9866	8.9849	9.1211	9.1336	
CALU	9.93595	10.361	10.4528	10.4925	11.0155	10.4009	
USP6NL	6.7749	7.0216	7.1374	7.2408	10.9203	6.9442	
LGALS8	9.3739	8.7849	8.6321	8.6616	9.573	9.1095	
NT5DC2	10.2192	9.9606	10.0454	9.6547	9.4862	9.1015	
CCP110	8.5999	8.2187	9.0463	8.4422	8.49385	8.8199	
LRP10	7.9295	8.7093	8.695	9.2869	9.40035	8.8274	
ATP1B1	11.2374	11.1278	11.0678	10.857	10.4477	10.4775	
STK10	7.0856	7.6313	7.0892	6.9234	7.6957	7.4226	
OXCT1	8.35325	8.9408	8.9044	8.5596	8.3173	8.3725	
UGDH	8.31985	8.5041	8.066	8.8676	8.7879	8.3563	
SLC25A4	10.6558	10.5818	10.873	11.208	11.7845	11.3934	
SQRDL	4.626	4.3352	4.7362	6.1115	8.8644	4.9441	
HEBP1	8.32625	7.8701	8.3663	7.8392	8.4424	7.6338	
PSMB10	8.56065	8.2226	8.8911	8.9969	8.7051	8.6196	
ASCC3	6.45425	7.7366	7.5962	7.6335	7.2021	7.8442	
FGFR4	5.54555	5.2759	5.3346	5.252	5.3722	5.3747	
CDKN2A	8.45155	8.6816	8.0572	8.5762	8.86925	8.0767	
TRAM2	6.89665	7.2111	7.171	7.001	7.22095	7.202	
ATP11B	9.3037	8.1343	8.4056	8.7093	9.00505	8.2318	
PYCR1	7.627	8.8179	8.5232	7.7257	8.0155	7.7958	
CD320	9.164	10.918	10.999	10.2147	10.3105	10.4507	
NCOA3	8.6545	7.8853	8.2448	8.338	8.9427	8.3663	
CDKN1B	9.8722	10.2131	10.4871	10.764	10.596	10.0305	
POLD4	9.0789	9.2263	9.1627	9.3025	9.88225	9.6357	
FOSL1	11.9035	12.2163	12.2402	11.9324	11.9375	12.3747	
MLLT11	11.5112	11.2925	10.9681	10.3066	9.38315	9.8603	
CEBPZ	11.4564	10.1458	9.9527	9.9347	9.8956	9.9025	
PRKACA	11.1978	10.221	10.2713	10.3401	10.7237	10.3725	
GAPDH	14.942	15.0	15.0	15.0	15.0	15.0	
CBR3	5.2139	5.7351	6.2414	5.7646	5.49645	5.6141	
LYRM1	5.64005	6.5507	6.1847	6.1934	5.19125	6.0575	
